curso,periodo,inscritos,vagas,demanda,ano,semestre,unidade
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec,Manhã,505,80,6.31,2025,1,etec-itaquera-ii
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,293,40,7.32,2025,1,etec-itaquera-ii
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Tarde,128,40,3.2,2025,1,etec-itaquera-ii
Ensino Médio com Habilitação Profissional de Técnico em Edificações - Mtec-N,Noite,18,40,0.45,2025,1,etec-itaquera-ii
Contabilidade,Noite,63,40,1.57,2025,1,etec-jacinto-ferreira-de-sa-ee-virginia-ramalho
Logística,Noite,53,40,1.32,2025,1,etec-jacinto-ferreira-de-sa-ee-virginia-ramalho
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,132,40,3.3,2025,1,etec-jacinto-ferreira-de-sa-fatec-de-ourinhos
Desenho de Construção Civil,Noite,57,40,1.42,2025,1,etec-jacinto-ferreira-de-sa
Eletroeletrônica,Noite,65,40,1.62,2025,1,etec-jacinto-ferreira-de-sa
Enfermagem,Tarde,51,40,1.27,2025,1,etec-jacinto-ferreira-de-sa
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,58,40,1.45,2025,1,etec-jacinto-ferreira-de-sa
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,106,40,2.65,2025,1,etec-jacinto-ferreira-de-sa
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Tarde,59,40,1.47,2025,1,etec-jacinto-ferreira-de-sa
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,131,40,3.27,2025,1,etec-jacinto-ferreira-de-sa
Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias,Manhã,141,40,3.52,2025,1,etec-jacinto-ferreira-de-sa
Mecânica,Noite,67,40,1.67,2025,1,etec-jacinto-ferreira-de-sa
Regência,Noite,33,40,0.82,2025,1,etec-jacinto-ferreira-de-sa
Administração,Tarde,65,40,1.62,2025,1,etec-jaragua
Administração,Noite,61,40,1.52,2025,1,etec-jaragua
Eletrotécnica,Noite,58,40,1.45,2025,1,etec-jaragua
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Manhã,207,40,5.17,2025,1,etec-jaragua
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,352,40,8.8,2025,1,etec-jaragua
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-PI,Manhã e Tarde,111,40,2.77,2025,1,etec-jaragua
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec-PI,Manhã e Tarde,149,40,3.72,2025,1,etec-jaragua
Ensino Médio com Habilitação Profissional de Técnico em Segurança do Trabalho - MTec,Manhã,202,40,5.05,2025,1,etec-jaragua
Logística,Noite,50,40,1.25,2025,1,etec-jaragua
Manutenção e Suporte em Informática,Noite,60,40,1.5,2025,1,etec-jaragua
Administração,Noite,41,30,1.36,2025,1,etec-jardim-angela-ceu-feitico-da-vila
Serviços Jurídicos,Noite,67,30,2.23,2025,1,etec-jardim-angela-ceu-guarapiranga
Administração,Noite,72,30,2.4,2025,1,etec-jardim-angela-ceu-vila-do-sol
Recursos Humanos,Noite,33,30,1.1,2025,1,etec-jardim-angela-ceu-vila-do-sol
Desenvolvimento de Sistemas,Noite,113,40,2.82,2025,1,etec-jardim-angela
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,131,40,3.27,2025,1,etec-jardim-angela
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,326,80,4.07,2025,1,etec-jardim-angela
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,517,80,6.46,2025,1,etec-jardim-angela
Recursos Humanos,Noite,43,40,1.07,2025,1,etec-jardim-angela
Segurança do Trabalho,Noite,48,40,1.2,2025,1,etec-jardim-angela
Eletrotécnica,Noite,63,36,1.75,2025,1,etec-joao-baptista-de-lima-figueiredo
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,73,36,2.02,2025,1,etec-joao-baptista-de-lima-figueiredo
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,56,36,1.55,2025,1,etec-joao-baptista-de-lima-figueiredo
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-PI,Manhã e Tarde,55,36,1.52,2025,1,etec-joao-baptista-de-lima-figueiredo
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,63,36,1.75,2025,1,etec-joao-baptista-de-lima-figueiredo
Mecatrônica,Noite,58,36,1.61,2025,1,etec-joao-baptista-de-lima-figueiredo
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec - AMS,Manhã,57,36,1.58,2025,1,etec-joao-batista-de-lima-figueiredo-fatec-de-mococa-mario-robertson-de-syllos
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Manhã,75,36,2.08,2025,1,etec-joao-batista-de-lima-figueiredo-fatec-de-mococa-mario-robertson-de-syllos
Administração,Noite,155,40,3.87,2025,1,etec-joao-belarmino
Eletrotécnica,Noite,106,40,2.65,2025,1,etec-joao-belarmino
Enfermagem,Tarde,73,30,2.43,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,123,40,3.07,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,50,40,1.25,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,286,40,7.15,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-N,Noite,44,40,1.1,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec,Manhã,129,40,3.22,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,156,40,3.9,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Eventos - MTec,Manhã,184,40,4.59,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Manhã,185,40,4.62,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Química - Mtec-N,Noite,28,40,0.7,2025,1,etec-joao-belarmino
Ensino Médio com Itinerário Formativo de Ciências da Natureza e suas Tecnologias,Manhã,152,40,3.8,2025,1,etec-joao-belarmino
Finanças,Noite,50,40,1.25,2025,1,etec-joao-belarmino
Gastronomia,Noite,74,40,1.85,2025,1,etec-joao-belarmino
Mecânica,Noite,99,40,2.47,2025,1,etec-joao-belarmino
Segurança do Trabalho,Noite,78,40,1.95,2025,1,etec-joao-belarmino
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,44,35,1.25,2025,1,etec-joao-elias-margutti
Ensino Médio com Habilitação Profissional de Técnico em Logística - Mtec-N,Noite,74,35,2.11,2025,1,etec-joao-elias-margutti
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,82,35,2.34,2025,1,etec-joao-elias-margutti
Recursos Humanos,Noite,49,35,1.4,2025,1,etec-joao-elias-margutti
Segurança do Trabalho,Noite,64,35,1.82,2025,1,etec-joao-elias-margutti
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,75,40,1.87,2025,1,etec-joao-gomes-de-araujo-fatec-de-pindamonhangaba
Administração - 20% On-line,Noite,68,40,1.7,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,135,40,3.37,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,144,40,3.6,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-N,Noite,48,40,1.2,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec-PI,Manhã e Tarde,141,40,3.52,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec-PI,Manhã e Tarde,122,40,3.05,2025,1,etec-joao-gomes-de-araujo
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec-PI,Manhã e Tarde,117,40,2.92,2025,1,etec-joao-gomes-de-araujo
Gastronomia - 20% On-line,Noite,76,40,1.9,2025,1,etec-joao-gomes-de-araujo
Mecânica,Noite,103,40,2.57,2025,1,etec-joao-gomes-de-araujo
Serviços Jurídicos - 20% On-line,Noite,34,40,0.85,2025,1,etec-joao-gomes-de-araujo
Informática,Noite,47,35,1.34,2025,1,etec-joao-jorge-geraissate-emef-prof-victor-sansoni-avanhandava
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,100,70,1.42,2025,1,etec-joao-jorge-geraissate
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Tarde,37,40,0.92,2025,1,etec-joao-maria-stevanatto-fatec-ogali-de-castro-pacheco
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,127,40,3.17,2025,1,etec-joao-maria-stevanatto
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-N,Noite,35,40,0.87,2025,1,etec-joao-maria-stevanatto
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec-PI,Manhã e Tarde,126,40,3.15,2025,1,etec-joao-maria-stevanatto
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,104,40,2.6,2025,1,etec-joao-maria-stevanatto
Farmácia,Noite,59,40,1.47,2025,1,etec-joao-maria-stevanatto
Recursos Humanos,Noite,32,40,0.8,2025,1,etec-joaquim-ferreira-do-amaral-emef-francisco-simoes-dois-corregos
Logística,Noite,46,40,1.14,2025,1,etec-joaquim-ferreira-do-amaral-emef-prof-eurico-accolini-bariri
Administração,Noite,45,40,1.12,2025,1,etec-joaquim-ferreira-do-amaral
Desenvolvimento de Sistemas,Noite,100,40,2.5,2025,1,etec-joaquim-ferreira-do-amaral
Edificações,Noite,52,40,1.3,2025,1,etec-joaquim-ferreira-do-amaral
Eletrotécnica,Noite,59,40,1.47,2025,1,etec-joaquim-ferreira-do-amaral
Enfermagem,Noite,104,40,2.6,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,201,40,5.02,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Tarde,86,40,2.15,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,128,40,3.2,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec-PI,Manhã e Tarde,178,40,4.45,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,25,40,0.62,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,96,40,2.4,2025,1,etec-joaquim-ferreira-do-amaral
Nutrição e Dietética,Noite,39,40,0.97,2025,1,etec-joaquim-ferreira-do-amaral
Recursos Humanos,Noite,39,40,0.97,2025,1,etec-joaquim-ferreira-do-amaral
Segurança do Trabalho,Noite,50,40,1.25,2025,1,etec-joaquim-ferreira-do-amaral
Sistemas de Energia Renovável - Ead,On-line,41,40,1.02,2025,1,etec-joaquim-ferreira-do-amaral
Soldagem,Noite,33,40,0.82,2025,1,etec-joaquim-ferreira-do-amaral
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,50,30,1.66,2025,1,etec-jorge-street-ceu-parque-bristol
Recursos Humanos,Noite,36,30,1.2,2025,1,etec-jorge-street-ceu-parque-bristol
Serviços Jurídicos,Noite,44,35,1.25,2025,1,etec-jorge-street-ee-prof-a-maria-trujilo-torloni
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec - AMS,Tarde,287,40,7.17,2025,1,etec-jorge-street-fatec-antonio-russo
Eletrotécnica,Noite,70,40,1.75,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,360,40,9,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,92,40,2.29,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,80,40,2,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-N,Noite,24,40,0.6,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec,Manhã,492,40,12.3,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,103,40,2.57,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,23,40,0.57,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Informática - MTec,Tarde,139,40,3.47,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,105,40,2.62,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - Mtec-N,Noite,21,40,0.52,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Manhã,237,40,5.92,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,91,40,2.27,2025,1,etec-jorge-street
Manutenção Automotiva,Noite,78,40,1.95,2025,1,etec-jorge-street
Mecatrônica,Noite,78,40,1.95,2025,1,etec-jorge-street
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec,Manhã,256,40,6.4,2025,1,etec-jornalista-roberto-marinho
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec,Manhã,227,40,5.67,2025,1,etec-jornalista-roberto-marinho
Ensino Médio com Habilitação Profissional de Técnico em Marketing - MTec,Tarde,185,40,4.62,2025,1,etec-jornalista-roberto-marinho
Ensino Médio com Habilitação Profissional de Técnico em Programação de Jogos Digitais - MTec,Tarde,159,40,3.97,2025,1,etec-jornalista-roberto-marinho
Ensino Médio com Habilitação Profissional de Técnico em Publicidade - MTec-N,Noite,17,40,0.42,2025,1,etec-jornalista-roberto-marinho
Produção de Áudio e Vídeo,Noite,145,40,3.62,2025,1,etec-jornalista-roberto-marinho
Administração,Noite,62,40,1.55,2025,1,etec-jose-martimiano-da-silva-ee-prof-a-amelia-dos-santos-musa
Desenvolvimento de Sistemas,Noite,70,40,1.75,2025,1,etec-jose-martimiano-da-silva-ee-prof-a-amelia-dos-santos-musa
Serviços Jurídicos,Noite,73,40,1.82,2025,1,etec-jose-martimiano-da-silva-ee-prof-a-amelia-dos-santos-musa
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,80,40,2,2025,1,etec-jose-martimiano-da-silva-ee-winston-churchill
Finanças,Noite,63,40,1.57,2025,1,etec-jose-martimiano-da-silva-ee-winston-churchill
Recursos Humanos,Noite,66,40,1.65,2025,1,etec-jose-martimiano-da-silva-ee-winston-churchill
Contabilidade,Noite,42,40,1.05,2025,1,etec-jose-martimiano-da-silva-em-arminio-giraldi-barrinha
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec - AMS,Manhã,219,40,5.47,2025,1,etec-jose-martimiano-da-silva-fatec-de-tecnologia-deputado-waldyr-alceu-trigo
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-AMS,Manhã,172,40,4.3,2025,1,etec-jose-martimiano-da-silva-fatec-de-tecnologia-deputado-waldyr-alceu-trigo
Administração,Tarde,58,40,1.45,2025,1,etec-jose-martimiano-da-silva
Edificações,Noite,66,40,1.65,2025,1,etec-jose-martimiano-da-silva
Eletrônica,Noite,72,40,1.8,2025,1,etec-jose-martimiano-da-silva
Eletrotécnica,Noite,133,40,3.32,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,229,40,5.72,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,101,40,2.52,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-N,Noite,20,40,0.5,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-PI,Manhã e Tarde,132,40,3.3,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,45,40,1.12,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-PI,Manhã e Tarde,90,40,2.25,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Gastronomia - MTec,Manhã,151,40,3.77,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,115,40,2.87,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,89,40,2.22,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec,Manhã,177,40,4.42,2025,1,etec-jose-martimiano-da-silva
Ensino Médio com Habilitação Profissional de Técnico em Secretariado - MTec,Manhã,79,40,1.97,2025,1,etec-jose-martimiano-da-silva
Mecânica,Noite,83,40,2.07,2025,1,etec-jose-martimiano-da-silva
Nutrição e Dietética,Noite,61,40,1.52,2025,1,etec-jose-martimiano-da-silva
Recursos Humanos,Noite,88,40,2.2,2025,1,etec-jose-martimiano-da-silva
Saúde Bucal,Noite,87,40,2.17,2025,1,etec-jose-martimiano-da-silva
Administração,Noite,92,40,2.29,2025,1,etec-jose-miguel-soares
Desenvolvimento de Sistemas,Noite,113,40,2.82,2025,1,etec-jose-miguel-soares
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,412,40,10.3,2025,1,etec-jose-miguel-soares
Ensino Médio com Habilitação Profissional de Técnico em Logística - MTec,Manhã,125,40,3.12,2025,1,etec-jose-miguel-soares
Design Gráfico,Noite,109,40,2.72,2025,1,etec-jose-rocha-mendes
Eletrotécnica,Noite,55,40,1.37,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,130,40,3.25,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Tarde,66,40,1.65,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Design de Moda - MTec,Tarde,199,40,4.97,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Design Gráfico - MTec-PI,Manhã e Tarde,202,40,5.05,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,133,40,3.32,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Eletrotécnica - MTec-N,Noite,17,40,0.42,2025,1,etec-jose-rocha-mendes
Ensino Médio com Habilitação Profissional de Técnico em Modelagem do Vestuário - MTec,Manhã,107,40,2.67,2025,1,etec-jose-rocha-mendes
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Tarde,51,40,1.27,2025,1,etec-jose-rocha-mendes
Administração,Noite,110,80,1.37,2025,1,etec-julio-de-mesquita-ee-americo-brasiliense
Ensino Médio com Habilitação Profissional de Técnico em Recursos Humanos - MTec-N,Noite,52,40,1.3,2025,1,etec-julio-de-mesquita-ee-americo-brasiliense
Edificações,Noite,87,40,2.17,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,479,40,11.97,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,86,40,2.15,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-N,Noite,50,40,1.25,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec-PI,Manhã e Tarde,199,40,4.97,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Design de Interiores - MTec-PI,Manhã e Tarde,268,40,6.7,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Edificações - MTec-PI,Manhã e Tarde,131,40,3.27,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica  - MTec,Tarde,56,40,1.4,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,176,40,4.4,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,23,40,0.57,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,122,40,3.05,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec,Tarde,253,40,6.32,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Manhã,184,40,4.59,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec-N,Noite,18,40,0.45,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Tarde,84,40,2.1,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Nutrição e Dietética - MTec,Manhã,438,40,10.95,2025,1,etec-julio-de-mesquita
Ensino Médio com Habilitação Profissional de Técnico em Química - MTec,Tarde,174,40,4.34,2025,1,etec-julio-de-mesquita
Gastronomia,Noite,120,40,3,2025,1,etec-julio-de-mesquita
Mecânica,Noite,97,40,2.42,2025,1,etec-julio-de-mesquita
Mecatrônica,Noite,166,40,4.15,2025,1,etec-julio-de-mesquita
Nutrição e Dietética - 20% On-line,Noite,112,40,2.8,2025,1,etec-julio-de-mesquita
Química,Noite,86,40,2.15,2025,1,etec-julio-de-mesquita
Administração,Noite,70,30,2.33,2025,1,etec-juscelino-kubitschek-de-oliveira-ceu-caminho-do-mar
Finanças,Noite,36,30,1.2,2025,1,etec-juscelino-kubitschek-de-oliveira-ceu-caminho-do-mar
Recursos Humanos,Noite,45,30,1.5,2025,1,etec-juscelino-kubitschek-de-oliveira-ceu-caminho-do-mar
Administração,Noite,40,40,1,2025,1,etec-juscelino-kubitschek-de-oliveira-ee-senador-robert-kennedy
Recursos Humanos,Noite,31,40,0.77,2025,1,etec-juscelino-kubitschek-de-oliveira-ee-senador-robert-kennedy
Administração,Noite,84,40,2.1,2025,1,etec-juscelino-kubitschek-de-oliveira
Administração,Tarde,72,40,1.8,2025,1,etec-juscelino-kubitschek-de-oliveira
Desenvolvimento de Sistemas,Tarde,89,40,2.22,2025,1,etec-juscelino-kubitschek-de-oliveira
Desenvolvimento de Sistemas,Noite,94,40,2.35,2025,1,etec-juscelino-kubitschek-de-oliveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,383,40,9.57,2025,1,etec-juscelino-kubitschek-de-oliveira
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-PI,Manhã e Tarde,247,40,6.17,2025,1,etec-juscelino-kubitschek-de-oliveira
Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas,Manhã,140,40,3.5,2025,1,etec-juscelino-kubitschek-de-oliveira
Logística,Noite,53,40,1.32,2025,1,etec-juscelino-kubitschek-de-oliveira
Agropecuária,Manhã,63,40,1.57,2025,1,etec-laurindo-alves-de-queiroz
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec-N,Noite,73,40,1.82,2025,1,etec-laurindo-alves-de-queiroz
Ensino Médio com Habilitação Profissional de Técnico em Agropecuária - MTec-PI,Manhã e Tarde,120,40,3,2025,1,etec-laurindo-alves-de-queiroz
Ensino Médio com Habilitação Profissional de Técnico em Serviços Jurídicos - MTec,Manhã,110,40,2.75,2025,1,etec-laurindo-alves-de-queiroz
Manutenção e Suporte em Informática,Noite,52,40,1.3,2025,1,etec-laurindo-alves-de-queiroz
Logística,Noite,51,40,1.27,2025,1,etec-lauro-gomes-ee-prof-a-cynira-pires-dos-santos
Administração,Noite,47,40,1.17,2025,1,etec-lauro-gomes-ee-prof-carlos-pezzolo
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec - AMS,Tarde,180,40,4.5,2025,1,etec-lauro-gomes-fatec-adib-moisees-dib
Administração,Noite,135,80,1.68,2025,1,etec-lauro-gomes
Automação Industrial,Noite,104,40,2.6,2025,1,etec-lauro-gomes
Contabilidade,Noite,72,40,1.8,2025,1,etec-lauro-gomes
Desenvolvimento de Sistemas,Tarde,187,40,4.67,2025,1,etec-lauro-gomes
Eletroeletrônica,Noite,91,40,2.27,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Manhã,678,40,16.95,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Administração - MTec,Tarde,130,40,3.25,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Automação Industrial - MTec,Manhã,287,40,7.17,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Comércio Exterior - MTec-N,Noite,88,40,2.2,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Desenvolvimento de Sistemas - MTec-PI,Manhã e Tarde,538,40,13.45,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica  - MTec,Tarde,66,40,1.65,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Eletroeletrônica - MTec-N,Noite,23,40,0.57,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - MTec,Manhã,145,40,3.62,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Eletrônica - Mtec-N,Noite,31,40,0.77,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Informática para Internet - MTec-PI,Manhã e Tarde,233,40,5.82,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecânica - MTec,Manhã,145,40,3.62,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-N,Noite,84,40,2.1,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Mecatrônica - MTec-PI,Manhã e Tarde,291,80,3.63,2025,1,etec-lauro-gomes
Ensino Médio com Habilitação Profissional de Técnico em Meio Ambiente - MTec,Tarde,170,40,4.25,2025,1,etec-lauro-gomes
